# Stellar spectrum generated with Kurucz-Korg pipeline
# Teff=5777.0 K, logg=4.44, [Fe/H]=0.0, [α/Fe]=0.0
# Wavelength(Angstrom)  Flux  Continuum
17518.5  827901.7056056091  831188.8553358385
17519.0  821415.6244334091  831105.9816025542
17519.5  829654.6065407542  831023.1174874249
17520.0  830240.9536529136  830940.2640004345
17520.5  829936.3580361941  830857.4646603274
17521.0  826794.6176282078  830774.6754616378
17521.5  828674.2113024676  830691.9004857173
17522.0  829912.2348814766  830609.1358552871
17522.5  829197.93567662  830526.3808128847
17523.0  803866.2129361558  830443.6359550892
17523.5  829535.9140869742  830360.9003657291
17524.0  829513.2616785263  830278.1750909411
17524.5  829215.9492662497  830195.4592677578
17525.0  803847.9867210813  830112.7534740361
17525.5  826654.466843254  830030.0573781146
17526.0  789007.3882331462  829947.3711759639
17526.5  811871.0568145218  829864.6944473216
17527.0  813137.6050314066  829782.0282084453
17527.5  815254.3551920028  829699.3711405618
17528.0  827944.1043846405  829616.7243985211
17528.5  828538.0226462191  829534.0873854593
17529.0  828620.0697794904  829451.4603712062
17529.5  828454.2570536997  829368.8422341375
17530.0  828051.8008327984  829286.2350164009
17530.5  825025.61920068  829203.6099057029
17531.0  787515.1297777466  829120.9953105182
17531.5  819461.2110617453  829038.3760110749
17532.0  827451.1856034104  828955.7670664919
17532.5  828070.866520021  828873.1681126675
17533.0  828215.9029193091  828790.5794195528
17533.5  828191.534841847  828708.0005515055
17534.0  828215.5026458348  828625.43176414
17534.5  828166.7748926941  828542.87331074
17535.0  827398.6032844838  828460.3248207676
17535.5  827585.3306947552  828377.7861514321
17536.0  817530.2823685115  828295.2578079837
17536.5  827773.710371843  828212.7394516942
17537.0  827584.8139618099  828130.2314007194
17537.5  827728.3760407711  828047.7330798809
17538.0  827664.3072831653  827965.2451283927
17538.5  827518.4637497241  827882.7671729397
17539.0  818720.691089045  827800.2992749707
17539.5  794328.9971166386  827717.8410225222
17540.0  827178.3019233968  827635.3933719227
17540.5  827127.6828877344  827552.9539416359
17541.0  827177.5214324555  827470.5242911734
17541.5  826812.32947102  827388.1020511622
17542.0  825922.3082066458  827305.6902459838
17542.5  822872.5133095133  827223.2880391976
17543.0  826400.4781133117  827140.896348781
17543.5  788736.1651847354  827058.5142029567
17544.0  825330.3014644332  826976.1425862032
17544.5  808643.7675314537  826893.7807096896
17545.0  826063.6063795922  826811.4292343868
17545.5  826198.764458175  826729.0871555143
17546.0  826118.1475097677  826646.7557928729
17546.5  826008.1294259116  826564.4341038681
17547.0  825804.7474731976  826482.1224678493
17547.5  825521.7254769759  826399.8209721906
17548.0  825072.1365835291  826317.5296360898
17548.5  824206.1112355323  826235.2478620089
17549.0  821875.8346027121  826152.976814622
17549.5  810949.337881594  826070.715354284
17550.0  702474.4541781897  825988.4641314981
17550.5  808258.2606964897  825906.2223021048
17551.0  821343.4375959875  825823.9909281884
17551.5  823577.7242627154  825741.7667423899
17552.0  824185.3165646058  825659.5531699413
17552.5  818936.0639627445  825577.3493950036
17553.0  824629.1124027289  825495.1555789091
17553.5  823527.0295623506  825412.9719659799
17554.0  809050.9953056646  825330.7983523341
17554.5  824647.2958625099  825248.6345390355
17555.0  824515.1421256205  825166.4811975502
17555.5  821434.3785704297  825084.3373730223
17556.0  822528.4058805365  825002.2038149668
17556.5  820218.4031053523  824920.0802306747
17557.0  824113.3176681714  824837.9668293888
17557.5  823880.0329020648  824755.863479538
17558.0  823187.5119029385  824673.7697037309
17558.5  818731.3112674231  824591.6859942786
17559.0  791764.668496066  824509.6127729483
17559.5  788673.5630468177  824427.5491889575
17560.0  821017.0249613555  824345.496057274
17560.5  822995.942175767  824263.4522548115
17561.0  823444.89779021  824181.4188099245
17561.5  823331.1689141317  824099.3851976051
17562.0  823518.1161754222  824017.3620570475
17562.5  823254.1947177538  823935.3470495652
17563.0  807269.5841248732  823853.3417641744
17563.5  822180.1708209319  823771.3464546092
17564.0  823028.4269521087  823689.361445864
17564.5  816922.7697455195  823607.38585711
17565.0  822338.4264056718  823525.4208323109
17565.5  823067.5163545049  823443.465334898
17566.0  823020.098238158  823361.5203443401
17566.5  822947.8280692208  823279.5850501884
17567.0  822792.7521280961  823197.6597438259
17567.5  822479.4380958666  823115.7445443475
17568.0  820635.4715996897  823033.8394872443
17568.5  800838.9081885619  822951.9439962268
17569.0  819859.5410493556  822870.0584467534
17569.5  803532.5400886196  822788.1829905476
17570.0  817780.1425122431  822706.3178380241
17570.5  821540.3622862193  822624.4625549271
17571.0  821767.7883972462  822542.6170077818
17571.5  822001.7218803404  822460.778773966
17572.0  815963.0524873073  822378.9497630689
17572.5  819445.009379166  822297.1287080694
17573.0  821698.6088606532  822215.31769125
17573.5  820901.3653801255  822133.5160718028
17574.0  815287.8048675561  822051.7250872988
17574.5  820339.5731142064  821969.9433033491
17575.0  815424.1367103588  821888.1720777589
17575.5  816044.6334017221  821806.4108475577
17576.0  820703.1523422283  821724.6593986003
17576.5  821073.3738841622  821642.9179268652
17577.0  820753.9384132993  821561.1863330876
17577.5  821021.7515431475  821479.4647564153
17578.0  820599.9895787563  821397.7532099516
17578.5  820810.7816240896  821316.051495004
17579.0  818941.9700953017  821234.3598928461
17579.5  819958.0160216514  821152.6782257563
17580.0  769442.2245987307  821071.0063813363
17580.5  815520.8299235231  820989.3446150294
17581.0  805432.8642531092  820907.6928330722
17581.5  819516.7445990843  820826.0506229855
17582.0  820110.7658330061  820744.4187158948
17582.5  800425.1285891936  820662.7961221478
17583.0  820054.3816183902  820581.1834590314
17583.5  820248.9923696145  820499.580635011
17584.0  820287.6712899597  820417.9882806053
17584.5  820217.4376369383  820336.4051379238
17585.0  815579.0091345765  820254.8324763239
17585.5  818244.3315784167  820173.2694647716
17586.0  819220.947195464  820091.7164382327
17586.5  813885.6819015967  820010.1736391659
17587.0  813858.0460753277  819928.6404075578
17587.5  819366.0851162485  819847.1171733497
17588.0  819475.0801643694  819765.6041060276
17588.5  819253.0863512132  819684.1005862064
17589.0  817969.0451470702  819602.6071284869
17589.5  787853.7506598022  819521.123642193
17590.0  818548.6026173781  819439.6503069147
17590.5  817998.6255302732  819358.1868213115
17591.0  819046.8216900881  819276.7330600483
17591.5  818926.7978303889  819195.2893314108
17592.0  819001.0265036655  819113.8556046683
17592.5  818882.1863254154  819032.4271945214
17593.0  815002.6328289023  818951.0087276889
17593.5  811366.2657066138  818869.5996777074
17594.0  818607.598204274  818788.2007636551
17594.5  818615.4158821291  818706.8117819736
17595.0  818484.5272539733  818625.4332764356
17595.5  809948.772327097  818544.0637414814
17596.0  818259.7344528009  818462.7042702356
17596.5  818241.6971697877  818381.3547273852
17597.0  817278.4506791533  818300.0153725953
17597.5  817986.0273560128  818218.6857467946
17598.0  813290.489055693  818137.3663545894
17598.5  817591.9143705574  818056.056434936
17599.0  817787.634570026  817974.7568205406
17599.5  817743.3365544147  817893.4666099068
17600.0  817655.6035090825  817812.1867024883
17600.5  817566.9398129691  817730.9165125663
17601.0  817085.9894244177  817649.656487182
17601.5  817377.1575238369  817568.4059882688
17602.0  817293.1059529447  817487.1653298701
17602.5  817198.0627343239  817405.9248979528
17603.0  817059.5458521338  817324.6943517575
17603.5  816989.6397426266  817243.467339905
17604.0  815920.1573255553  817162.2501269453
17604.5  816714.0719901879  817081.0424980255
17605.0  816499.2407021378  816999.8451622229
17605.5  815656.1261871505  816918.6572723035
17606.0  787851.2273202019  816837.4796426101
17606.5  813677.0091558341  816756.3117663522
17607.0  815700.793870635  816675.153616757
17607.5  814947.5588968795  816594.0053631113
17608.0  814787.9705618388  816512.8670981434
17608.5  803903.8878993678  816431.7386839177
17609.0  811019.5593046249  816350.6204322762
17609.5  797273.0685545853  816269.5117361596
17610.0  682594.7972033599  816188.4128254014
17610.5  796130.6987182917  816107.3237646141
17611.0  807848.670000201  816026.2447990216
17611.5  748645.7393830081  815945.17519874
17612.0  813032.3617664514  815864.1159841892
17612.5  813200.3192285533  815783.0892565455
17613.0  807768.999251399  815702.0724962278
17613.5  676148.0465590084  815621.1296471986
17614.0  813623.8526160885  815540.1970086121
17614.5  814358.902534332  815459.2740750664
17615.0  814243.5429442003  815378.360579951
17615.5  813601.6793791177  815297.456863739
17616.0  796672.3131998648  815216.562719121
17616.5  786693.4092163497  815135.678485576
17617.0  799025.8511934753  815054.8041201356
17617.5  811634.2051801258  814973.9392080574
17618.0  812631.8467385428  814893.0840737887
17618.5  794169.8998352914  814812.2386140161
17619.0  808632.7410766211  814731.4031651388
17619.5  803643.9114074457  814650.5769830358
17620.0  808661.2373432607  814569.76091559
17620.5  803666.9055429862  814488.9541552493
17621.0  787000.3642113773  814408.157447959
17621.5  657745.7189037668  814327.3705015304
17622.0  631063.0876412811  814246.5929849973
17622.5  782933.4228241433  814165.8251994291
17623.0  802709.590362622  814085.0673857708
17623.5  807014.6406505216  814003.0664718737
17624.0  803947.9543992481  813921.0757023445
17624.5  809970.3538841781  813838.938892501
17625.0  811483.9899960075  813756.8129139356
17625.5  811791.4445612587  813674.6654525194
17626.0  811723.7146359094  813592.5281504521
17626.5  811139.6929858691  813510.3690826745
17627.0  801379.4463674749  813428.2202978978
17627.5  803958.8260196567  813346.048899327
17628.0  646483.8427459275  813263.8878530663
17628.5  784677.6800811575  813181.7033529945
17629.0  807792.0724121868  813099.5291602869
17629.5  810585.7763929022  813017.3309045637
17630.0  810315.6739592949  812935.142766051
17630.5  784738.8505738142  812852.930297548
17631.0  811297.1796918083  812770.7280252777
17631.5  811923.2744728009  812688.5000801821
17632.0  812047.6029608034  812606.2826494738
17632.5  811903.4398025471  812524.0382569202
17633.0  811988.2354359461  812441.8049737145
17633.5  811914.1497822442  812358.9858830497
17634.0  811861.8969586773  812276.1776007604
17634.5  811784.0673288128  812192.8232854966
17635.0  811682.9009592716  812109.4803133089
17635.5  811601.3436434123  812026.0450961323
17636.0  811490.4559133439  811942.6208979121
17636.5  811355.414167487  811859.1009771072
17637.0  811084.203890158  811775.5917675667
17637.5  807922.5435213957  811691.9837612619
17638.0  807497.4940185297  811608.386023367
17638.5  805997.4215961107  811524.6852893339
17639.0  809883.3882372957  811440.9954875077
17639.5  809911.9867952979  811357.198299773
17640.0  809241.2721320194  811273.4120729632
17640.5  808120.3762548969  811189.513922223
17641.0  805668.2545748376  811105.6271403715
17641.5  797848.4487849512  811021.6241177878
17642.0  732016.1925898268  810937.6324420662
17642.5  706782.9907055489  810853.5198303516
17643.0  736967.8680517409  810769.4186980333
17643.5  799657.6801007629  810685.3697959149
17644.0  806130.5026699591  810601.3317532977
17644.5  803235.3866649183  810518.1039881093
17645.0  719008.0712213459  810434.8870773205
17645.5  808837.6707845592  810351.6047168692
17646.0  803579.3713452022  810268.3333119025
17646.5  809368.5199146396  810184.9939793034
17647.0  809099.9325695544  810101.6662710069
17647.5  809575.7711461581  810018.268765229
17648.0  809545.8100907207  809934.8820101965
17648.5  809353.7978365909  809851.4241338997
17649.0  809102.7483014624  809767.9769107451
17649.5  809433.1919834247  809684.4560798302
17650.0  809399.0782847927  809600.9468662811
17650.5  809341.6991211539  809517.361112796
17651.0  809274.8834407333  809433.786790431
17651.5  809209.9735667186  809350.1341944637
17652.0  808080.903386098  809266.4927225211
17652.5  809028.2251187396  809182.7713119794
17653.0  808992.8148565412  809099.0607546278
17653.5  808917.3016370299  809015.2678271447
17654.0  808840.742133877  808931.4857845124
17654.5  808735.2513962727  808856.2086487013
17655.0  808695.4516627444  808780.9396089849
17655.5  808634.2429250192  808708.0780479503
17656.0  808565.8300619327  808635.2246189971
17656.5  808451.4068564852  808562.2759470356
17657.0  808353.6644380183  808489.3356909369
17657.5  808241.0663567983  808416.3019397923
17658.0  807964.3206501652  808343.2764383212
17658.5  805054.2666861886  808270.1587343247
17659.0  807522.6121638388  808197.0498332824
17659.5  807347.9411703693  808123.8501475744
17660.0  804894.1282765435  808050.6593647026
17660.5  804999.0017309291  807977.3792652574
17661.0  794178.4995333649  807904.1072005017
17661.5  806736.4136013472  807830.7482802516
17662.0  807276.3196043464  807757.3976499715
17662.5  807317.9516652402  807683.9608994725
17663.0  806572.7784848727  807610.5323442704
17663.5  806939.1396260319  807537.0197771466
17664.0  788059.6104692211  807463.5150685492
17664.5  806968.7646320214  807388.9425744418
17665.0  807098.5129604591  807314.378308625
17665.5  807132.304210161  807238.0596511624
17666.0  806713.1018862795  807161.750149536
17666.5  806774.1151851864  807085.3473974619
17667.0  806260.3505175188  807008.9532148567
17667.5  806553.3260617205  806932.4690085482
17668.0  804324.6389055763  806855.993855727
17668.5  805575.5636680553  806779.431002464
17669.0  806384.92470486  806702.8771529469
17669.5  806460.2480015516  806626.2385857786
17670.0  806427.7813073033  806549.6090278083
17670.5  805431.697813715  806472.8977135017
17671.0  806252.443789596  806396.194919128
17671.5  806193.1018785263  806319.413024046
17672.0  806132.0120474154  806242.6402328737
17672.5  806032.4459764673  806165.7901215964
17673.0  805922.1640771314  806088.9493189566
17673.5  805780.0963873754  806012.0340868079
17674.0  805623.4057598733  805935.1277336472
17674.5  805375.4670817411  805858.1493921354
17675.0  804845.3929083124  805781.1800859928
17675.5  803427.239870913  805705.2462080702
